WORD;VALUE;
trouble;87,75887518426993
stop;80,05877366183687
may;65,52342266442133
ready;62,93733839061994
shot;61,98653270271163
beginning;61,16941451806206
serve;58,71895800079787
wake;53,67001332510688
unto;43,02086154416226
lord;42,770671756330216
shine;41,42929175308193
thank;34,994898294376185
glad;24,544007959889313
jesus;24,21608901896782
devil;23,26673158301665
press;21,93971879606748
power;21,424132553256776
lamb;19,704989580409233
pony;19,12392088460462
grace;16,144059345978548
resent;15,360535330679156
groom;15,360535330679156
altar;12,667367916118348
ago;12,232932958168629
grain;11,664966098125397
cripple;11,664966098125397
foundation;11,664966098125397
dare;10,734002665021373
grateful;9,30669263320666
arise;9,30669263320666
faith;9,229578416034403
heal;9,229578416034403
risin;9,229578416034403
surrender;8,072029672989274
intend;8,072029672989274
fools;8,072029672989274
loyalty;8,072029672989274
infinity;8,072029672989274
betray;6,116466479084314
solid;6,116466479084314
made;6,116466479084314
destruction;4,65334631660333
judgment;4,65334631660333
confuse;4,65334631660333
amuse;4,65334631660333
confession;4,65334631660333
despair;4,65334631660333
decay;4,65334631660333
angry;4,65334631660333
afford;4,65334631660333
smooth;4,65334631660333
mercury;4,65334631660333
lion;4,65334631660333
vanity;4,65334631660333
capture;4,65334631660333
accident;4,65334631660333
innocent;4,65334631660333
