WORD,RANK,
sagen,937
tun,327
geben,325
lassen,196
gehen,190
nehmen,188
wissen,175
stellen,163
kommen,153
bleiben,133
diskutieren,128
sprechen,127
führen,125
sehen,123
bekommen,120
leisten,119
reden,115
schauen,115
setzen,113
zustimmen,110
erklären,104
finden,104
schaffen,90
verhindern,85
ändern,81
erinnern,73
tragen,72
unterstützen,70
halten,70
eingehen,68
leben,66
zahlen,66
feststellen,63
vorstellen,62
ziehen,62
versuchen,58
arbeiten,56
anschauen,55
sparen,50
erkennen,49
verstehen,48
erreichen,48
erleben,48
nachdenken,47
entscheiden,47
umsetzen,47
glauben,45
passieren,44
sorgen,44
festhalten,43
lesen,43
übernehmen,42
hören,42
erfüllen,41
hinterfragen,41
stattfinden,41
zeigen,40
verbessern,40
stehen,40
sicherstellen,39
schützen,39
einsetzen,39
ablehnen,39
finanzieren,38
verlassen,38
rechnen,37
lösen,37
erhalten,36
bezahlen,36
fordern,36
fördern,36
begrüßen,36
bezeichnen,35
hinweisen,35
klären,35
helfen,34
fragen,33
entlasten,33
zitieren,33
prüfen,33
reduzieren,32
ausgehen,32
funktionieren,32
wundern,32
erwähnen,32
fahren,32
behandeln,32
vergessen,32
bekämpfen,30
nennen,30
erwarten,29
ansetzen,29
zukommen,29
melden,28
kosten,28
denken,27
senken,26
verzichten,26
umgehen,26
wünschen,26
wählen,25
überlegen,25
investieren,25
kontrollieren,25
auseinandersetzen,24
erhöhen,24
ersparen,24
erfolgen,24
liegen,23
sitzen,23
kaufen,23
ermöglichen,23
einsparen,23
beginnen,23
beschäftigen,23
fassen,23
verhandeln,22
verkaufen,22
gestalten,22
durchführen,22
nutzen,22
bewerten,22
ergreifen,22
formulieren,21
herauskommen,21
bedeuten,21
interessieren,21
achten,21
betreiben,21
sichern,21
aufnehmen,21
retten,20
verzeichnen,20
wehren,20
heißen,20
verantworten,20
bedenken,20
belasten,20
entstehen,20
verteidigen,19
überprüfen,19
unterschreiben,19
herstellen,19
angehen,19
vorgehen,19
anfangen,19
anstellen,19
gewährleisten,19
vornehmen,19
schreiben,19
dienen,19
verlieren,18
nachvollziehen,18
behaupten,18
wiederholen,18
verweisen,18
beziehen,17
einführen,17
verändern,17
bieten,17
kämpfen,17
beantworten,17
anmerken,17
handeln,17
beleuchten,17
produzieren,16
kümmern,16
nachlesen,16
mussten,16
weitergehen,16
greifen,16
gelten,16
beurteilen,16
studieren,15
ausrichten,15
berücksichtigen,15
bestimmen,15
ausgeben,15
vermitteln,15
zusammenfassen,15
überleben,14
agieren,14
suchen,14
öffnen,14
freuen,14
befreien,14
streichen,14
bewirken,14
befürchten,14
definieren,14
gewinnen,14
vorliegen,14
lernen,14
ansprechen,14
rufen,14
gelingen,14
informieren,14
schieben,14
abgeben,14
bekennen,13
erarbeiten,13
unterhalten,13
steigen,13
mittragen,13
nachzulesen,13
nachkommen,13
vorlegen,13
stärken,13
fallen,13
entwickeln,13
untersuchen,13
schicken,13
vorkommen,13
verwenden,13
betreuen,13
korrigieren,12
holen,12
begründen,12
kritisieren,12
geschehen,12
überdenken,12
unternehmen,12
verbieten,12
erheben,12
bauen,12
entziehen,12
beraten,12
anschließen,12
dauern,12
aufklären,12
fortsetzen,12
stecken,11
auskommen,11
empfehlen,11
auffordern,11
fühlen,11
entschuldigen,11
auftreten,11
beteiligen,11
aussehen,11
argumentieren,11
dazusagen,11
starten,11
bisschen,11
bewerkstelligen,11
explodieren,11
zurückkommen,11
bemühen,11
vermeiden,11
treten,11
aufzeigen,11
spielen,11
erzielen,11
danken,11
einfordern,11
eintreten,10
aufstellen,10
erbringen,10
unterscheiden,10
herausstellen,10
folgen,10
zulassen,10
liefern,10
umdenken,10
teilnehmen,10
erteilen,10
warten,10
rechtfertigen,10
durchsetzen,10
unterbinden,10
einnehmen,10
behalten,10
nachgehen,10
zuhören,10
garantieren,9
einzahlen,9
nachschauen,9
sperren,9
abstellen,9
bedienen,9
sanieren,9
drehen,9
präsentieren,9
bestehen,9
hergehen,9
widmen,9
beruhigen,9
organisieren,9
beenden,9
reichen,9
debattieren,9
annehmen,9
vertreten,9
hinstellen,9
ausschauen,9
bewältigen,9
stimmen,9
beitragen,9
zerstören,9
bestätigen,9
