NGRAM;VALUE;
change less;9,610102062999665
king queen;9,610102062999665
angry cry;9,195064563720821
cry dream;9,195064563720821
fair reason;9,195064563720821
goodbye angry;9,195064563720821
reason anywhere;9,195064563720821
sentimental angry;9,195064563720821
sugar salt;9,195064563720821
write johnny;8,972672142384374
angry dream;8,932030157887029
first second;8,873136468833458
forty-one night;8,873136468833458
homeward bind;8,780027064441978
a-filling pale;8,610102062999665
alley rio;8,610102062999665
dude think;8,610102062999665
finale alley;8,610102062999665
finale tularosa;8,610102062999665
jug a-filling;8,610102062999665
jug pale;8,610102062999665
juniper jug;8,610102062999665
juniper watch;8,610102062999665
live blue;8,610102062999665
rio valley;8,610102062999665
thunder barrel;8,610102062999665
tom moore;8,610102062999665
tularosa alley;8,610102062999665
tularosa rio;8,610102062999665
watch a-filling;8,610102062999665
watch jug;8,610102062999665
watch pale;8,610102062999665
papa johnny;8,387709641663218
a-filling moonlight;8,195064563720821
alley maybe;8,195064563720821
bride chair;8,195064563720821
degree second;8,195064563720821
degree serve;8,195064563720821
dog die;8,195064563720821
finale maybe;8,195064563720821
front lay;8,195064563720821
gold apron;8,195064563720821
grand alley;8,195064563720821
grand finale;8,195064563720821
grand tularosa;8,195064563720821
jug moonlight;8,195064563720821
maybe rio;8,195064563720821
maybe valley;8,195064563720821
pale moonlight;8,195064563720821
play finale;8,195064563720821
play tularosa;8,195064563720821
ride bride;8,195064563720821
sound barrel;8,195064563720821
tularosa maybe;8,195064563720821
watch moonlight;8,195064563720821
sound thunder;8,19506456372082
treat unkind;8,02513956227851
talk life;7,972672142384374
mi corazon;7,972672142384373
paradise lot;7,873136468833461
paradise parking;7,873136468833461
parking lot;7,873136468833461
pave lot;7,873136468833461
pave paradise;7,873136468833461
pave parking;7,873136468833461
suppose rid;7,873136468833461
tired rid;7,873136468833461
tired suppose;7,873136468833461
adios mi;7,873136468833459
broke adios;7,873136468833459
first degree;7,873136468833459
pat garrett;7,873136468833459
ride tomorrow;7,873136468833459
summer almost;7,873136468833459
tomorrow bride;7,873136468833459
fool i,;7,802747140942061
'cause stay;7,780027064441978
eye open;7,780027064441978
open sound;7,780027064441978
pat sleep;7,780027064441978
play grand;7,780027064441978
sign porch;7,780027064441978
sign three;7,780027064441978
sleep eye;7,780027064441978
sleep open;7,780027064441978
adios corazon;7,610102062999666
horse rid;7,610102062999666
horse suppose;7,610102062999666
tired horse;7,610102062999666
another somehow;7,610102062999665
barrel gun;7,610102062999665
coin roll;7,610102062999665
dance dance;7,610102062999665
peggy night;7,610102062999665
roll coin;7,610102062999665
thunder gun;7,610102062999665
wind blow;7,610102062999665
almost winter;7,6101020629996645
fool teach;7,6101020629996645
help fall;7,6101020629996645
lay brass;7,6101020629996645
mind keep;7,6101020629996645
mind worry;7,6101020629996645
pass slowly;7,6101020629996645
happy underneath;7,551208373946097
rid suppose;7,551208373946097
rid tired;7,551208373946097
right forty-one;7,551208373946097
suppose tired;7,551208373946097
bojangles dance;7,494624845579729
garrett eye;7,458098969554615
garrett sleep;7,458098969554615
number eye;7,458098969554615
number open;7,458098969554615
number sleep;7,458098969554615
pat number;7,458098969554615
young remember;7,458098969554615
country pie;7,387709641663219
brass bed;7,387709641663218
bride easy;7,387709641663218
easy chair;7,387709641663218
throw trouble;7,387709641663218
ticket throw;7,387709641663218
bed smokeless;7,387709641663217
broke lose;7,387709641663217
die fool;7,387709641663217
dog run;7,387709641663217
might barrel;7,387709641663217
might thunder;7,387709641663217
minstrel coin;7,387709641663217
minstrel roll;7,387709641663217
oftimes repine;7,387709641663217
roll minstrel;7,387709641663217
went last;7,387709641663217
within mighty;7,387709641663217
within nothing;7,387709641663217
nothin rock;7,347067657165873
nothin set;7,347067657165873
nothin sing;7,347067657165873
set rock;7,347067657165873
set sing;7,347067657165873
sing rock;7,347067657165873
bojangles dance;7,324699844137417
captain sarah;7,288173968112303
corazon adios;7,288173968112303
hole-in-the-wall jane;7,288173968112303
hole-in-the-wall sarah;7,288173968112303
horse tired;7,288173968112303
mcmillan jane;7,288173968112303
mcmillan sarah;7,288173968112303
rid horse;7,288173968112303
show paradise;7,288173968112303
show pave;7,288173968112303
summer winter;7,288173968112303
suppose horse;7,288173968112303
spend peggy;7,247531983614956
almost done;7,1950645637208215
bride fly;7,1950645637208215
bride whoo-ee;7,1950645637208215
dear ann;7,1950645637208215
degree paper;7,1950645637208215
done stay;7,1950645637208215
fly chair;7,1950645637208215
knock knock;7,1950645637208215
run free;7,1950645637208215
whoo-ee chair;7,1950645637208215
whoo-ee ride;7,1950645637208215
coin save;7,195064563720821
dear till;7,195064563720821
dream year;7,195064563720821
happen ask;7,195064563720821
lay lay;7,195064563720821
miss another;7,195064563720821
often time;7,195064563720821
rio far;7,195064563720821
round meet;7,195064563720821
valley far;7,195064563720821
wrong hurt;7,19506456372082
nothing mighty;7,165317220326769
garrett number;7,136170874667253
repine dig;7,124675235829424
stay awhile;7,1076017224704815
lose adios;7,065781546775855
sadie first;7,065781546775855
jane nothin;7,02513956227851
jane set;7,02513956227851
sarah nothin;7,02513956227851
sun rid;7,02513956227851
sun suppose;7,02513956227851
tired sun;7,02513956227851
almost lay;7,025139562278509
done lay;7,025139562278509
give apron;7,025139562278509
give gold;7,025139562278509
lay stay;7,025139562278509
peggy day;7,025139562278509
bright a-filling;7,025139562278508
bright jug;7,025139562278508
bright pale;7,025139562278508
bright watch;7,025139562278508
dance hear;7,025139562278508
juniper bright;7,025139562278508
quinn eskimo;7,025139562278508
easy save;6,972672142384374
meet sadie;6,972672142384374
often repine;6,972672142384374
sound might;6,972672142384374
dog free;6,972672142384373
dude winterlude;6,909662344858573
fine winterlude;6,909662344858573
think winterlude;6,909662344858573
answer marine;6,87313646883346
answer whiskey-drinking;6,87313646883346
knock knock;6,87313646883346
knock knock;6,87313646883346
knock knock;6,87313646883346
knock knock;6,87313646883346
lily west;6,87313646883346
whiskey-drinking marine;6,87313646883346
across brass;6,873136468833459
alberta keep;6,873136468833459
apron hold;6,873136468833459
ask guess;6,873136468833459
best somehow;6,873136468833459
bother alberta;6,873136468833459
day steal;6,873136468833459
friend somehow;6,873136468833459
gold hold;6,873136468833459
