WORD;VALUE;
fix;36,94908468646713
allow;36,8362097215656
favor;29,02154626498305
gal;22,79423104349658
plow;22,476060838584004
oxford;21,25902746481003
toll;18,820296347960415
chime;18,820296347960415
gaze;18,820296347960415
disgrace;17,466940681743043
york;16,86082670443813
orleans;15,250891307547821
insane;13,824284836200817
freight;12,037629772788922
william;11,793698474122905
chase;10,257245247109278
middle;10,257245247109278
twice;10,257245247109278
pawn;10,257245247109278
bid;10,257245247109278
week;10,167260871698549
accept;10,167260871698549
poet;8,733470340871522
politics;8,733470340871522
lynch;8,733470340871522
hater;8,733470340871522
hatred;6,745878168939901
afternoon;6,745878168939901
a-walkin;6,745878168939901
level;6,745878168939901
define;5,083630435849274
ladder;5,083630435849274
a-goin;5,083630435849274
countless;5,083630435849274
flight;5,083630435849274
sleeve;5,083630435849274
a-cryin;5,083630435849274
dakota;5,083630435849274
nighttime;5,083630435849274
stove;5,083630435849274
western;5,083630435849274
constantly;5,083630435849274
driver;5,083630435849274
watery;5,083630435849274
football;5,083630435849274
tennis;5,083630435849274
club;5,083630435849274
immediately;5,083630435849274
memorize;5,083630435849274
equality;5,083630435849274
noble;5,083630435849274
rattle;5,083630435849274
slay;5,083630435849274
